sample_index,time_s,position_rad,velocity_rad_s,acceleration_rad_s2,jerk_rad_s3
0,0,0,0.001511875,0,0
1,0.01,1.511875e-05,0.001511875,0,0
2,0.02,3.02375e-05,0.001511875,0,0
3,0.029999999999999999,4.5356249999999995e-05,0.001511875,0,0
4,0.040000000000000001,6.0475e-05,0.001511875,0,0
5,0.050000000000000003,7.5593750000000004e-05,0.001511875,0,0
6,0.059999999999999998,9.0712499999999989e-05,0.001511875,0,0
7,0.070000000000000007,0.00010583125000000001,0.001511875,0,0
8,0.080000000000000002,0.00012095,0.001511875,0,0
9,0.089999999999999997,0.00013606875,0.001511875,0,0
10,0.10000000000000001,0.00015118750000000001,0.001511875,0,0
11,0.11,0.00016630624999999999,0.001511875,0,0
12,0.12,0.00018142499999999998,0.001511875,0,0
13,0.13,0.00019654375000000002,0.001511875,0,0
14,0.14000000000000001,0.00021166250000000003,0.001511875,0,0
15,0.14999999999999999,0.00022678124999999999,0.001511875,0,0
16,0.16,0.0002419,0.001511875,0,0
17,0.17000000000000001,0.00025701875000000001,0.001511875,0,0
18,0.17999999999999999,0.00027213749999999999,0.001511875,0,0
19,0.19,0.00028725624999999998,0.001511875,0,0
20,0.20000000000000001,0.00030237500000000002,0.001511875,0,0
21,0.20999999999999999,0.00031749375,0.001511875,0,0
22,0.22,0.00033261249999999999,0.001511875,0,0
23,0.23000000000000001,0.00034773125000000003,0.001511875,0,0
24,0.23999999999999999,0.00036284999999999996,0.001511875,0,0
25,0.25,0.00037796875,0.001511875,0,0
26,0.26000000000000001,0.00039308750000000003,0.001511875,0,0
27,0.27000000000000002,0.00040820625000000002,0.001511875,0,0
28,0.28000000000000003,0.00042332500000000006,0.001511875,0,0
29,0.28999999999999998,0.00043844374999999999,0.001511875,0,0
30,0.29999999999999999,0.00045356249999999997,0.001511875,0,0
31,0.31,0.00046868125000000001,0.001511875,0,0
32,0.32000000000000001,0.0004838,0.001511875,0,0
33,0.33000000000000002,0.00049891875000000003,0.001511875,0,0
34,0.34000000000000002,0.00051403750000000002,0.001511875,0,0
35,0.35000000000000003,0.00052915625,0.001511875,0,0
36,0.35999999999999999,0.00054427499999999999,0.001511875,0,0
37,0.37,0.00055939374999999997,0.001511875,0,0
38,0.38,0.00057451249999999996,0.001511875,0,0
39,0.39000000000000001,0.00058963125000000005,0.001511875,0,0
40,0.40000000000000002,0.00060475000000000004,0.001511875,0,0
41,0.41000000000000003,0.00061986875000000002,0.001511875,0,0
42,0.41999999999999998,0.00063498750000000001,0.001511875,0,0
43,0.42999999999999999,0.00065010624999999999,0.001511875,0,0
44,0.44,0.00066522499999999997,0.001511875,0,0
45,0.45000000000000001,0.00068034374999999996,0.001511875,0,0
46,0.46000000000000002,0.00069546250000000005,0.001511875,0,0
47,0.47000000000000003,0.00071058125000000004,0.001511875,0,0
48,0.47999999999999998,0.00072569999999999991,0.001511875,0,0
49,0.48999999999999999,0.00074081875000000001,0.001511875,0,0
50,0.5,0.00075593749999999999,0.001511875,0,0
51,0.51000000000000001,0.00077105624999999998,0.001511875,0,0
52,0.52000000000000002,0.00078617500000000007,0.001511875,0,0
