sample_index,time_s,position_rad,velocity_rad_s,acceleration_rad_s2,jerk_rad_s3
0,0,0,0.02419,0,0
1,0.01,0.0002419,0.02419,0,0
2,0.02,0.0004838,0.02419,0,0
3,0.029999999999999999,0.00072569999999999991,0.02419,0,0
4,0.040000000000000001,0.00096759999999999999,0.02419,0,0
5,0.050000000000000003,0.0012095000000000001,0.02419,0,0
6,0.059999999999999998,0.0014513999999999998,0.02419,0,0
7,0.070000000000000007,0.0016933000000000002,0.02419,0,0
8,0.080000000000000002,0.0019352,0.02419,0,0
9,0.089999999999999997,0.0021771,0.02419,0,0
10,0.10000000000000001,0.0024190000000000001,0.02419,0,0
11,0.11,0.0026608999999999999,0.02419,0,0
12,0.12,0.0029027999999999997,0.02419,0,0
13,0.13,0.0031447000000000003,0.02419,0,0
14,0.14000000000000001,0.0033866000000000005,0.02419,0,0
15,0.14999999999999999,0.0036284999999999998,0.02419,0,0
16,0.16,0.0038704,0.02419,0,0
17,0.17000000000000001,0.0041123000000000002,0.02419,0,0
18,0.17999999999999999,0.0043541999999999999,0.02419,0,0
19,0.19,0.0045960999999999997,0.02419,0,0
20,0.20000000000000001,0.0048380000000000003,0.02419,0,0
21,0.20999999999999999,0.0050799,0.02419,0,0
22,0.22,0.0053217999999999998,0.02419,0,0
23,0.23000000000000001,0.0055637000000000004,0.02419,0,0
24,0.23999999999999999,0.0058055999999999993,0.02419,0,0
25,0.25,0.0060474999999999999,0.02419,0,0
26,0.26000000000000001,0.0062894000000000005,0.02419,0,0
27,0.27000000000000002,0.0065313000000000003,0.02419,0,0
28,0.28000000000000003,0.0067732000000000009,0.02419,0,0
29,0.28999999999999998,0.0070150999999999998,0.02419,0,0
30,0.29999999999999999,0.0072569999999999996,0.02419,0,0
31,0.31,0.0074989000000000002,0.02419,0,0
32,0.32000000000000001,0.0077407999999999999,0.02419,0,0
33,0.33000000000000002,0.0079827000000000006,0.02419,0,0
34,0.34000000000000002,0.0082246000000000003,0.02419,0,0
35,0.35000000000000003,0.0084665000000000001,0.02419,0,0
36,0.35999999999999999,0.0087083999999999998,0.02419,0,0
37,0.37,0.0089502999999999996,0.02419,0,0
38,0.38,0.0091921999999999993,0.02419,0,0
39,0.39000000000000001,0.0094341000000000008,0.02419,0,0
40,0.40000000000000002,0.0096760000000000006,0.02419,0,0
41,0.41000000000000003,0.0099179000000000003,0.02419,0,0
42,0.41999999999999998,0.0101598,0.02419,0,0
43,0.42999999999999999,0.0104017,0.02419,0,0
44,0.44,0.0106436,0.02419,0,0
45,0.45000000000000001,0.010885499999999999,0.02419,0,0
46,0.46000000000000002,0.011127400000000001,0.02419,0,0
47,0.47000000000000003,0.011369300000000001,0.02419,0,0
48,0.47999999999999998,0.011611199999999999,0.02419,0,0
49,0.48999999999999999,0.0118531,0.02419,0,0
50,0.5,0.012095,0.02419,0,0
51,0.51000000000000001,0.0123369,0.02419,0,0
52,0.52000000000000002,0.012578800000000001,0.02419,0,0
53,0.53000000000000003,0.012820700000000001,0.02419,0,0
54,0.54000000000000004,0.013062600000000001,0.02419,0,0
55,0.55000000000000004,0.0133045,0.02419,0,0
56,0.56000000000000005,0.013546400000000002,0.02419,0,0
57,0.57000000000000006,0.013788300000000002,0.02419,0,0
58,0.57999999999999996,0.0140302,0.02419,0,0
59,0.58999999999999997,0.014272099999999999,0.02419,0,0
60,0.59999999999999998,0.014513999999999999,0.02419,0,0
61,0.60999999999999999,0.014755899999999999,0.02419,0,0
62,0.62,0.0149978,0.02419,0,0
63,0.63,0.0152397,0.02419,0,0
64,0.64000000000000001,0.0154816,0.02419,0,0
65,0.65000000000000002,0.015723500000000001,0.02419,0,0
66,0.66000000000000003,0.015965400000000001,0.02419,0,0
67,0.67000000000000004,0.016207300000000001,0.02419,0,0
68,0.68000000000000005,0.016449200000000001,0.02419,0,0
69,0.69000000000000006,0.0166911,0.02419,0,0
70,0.70000000000000007,0.016933,0.02419,0,0
71,0.70999999999999996,0.0171749,0.02419,0,0
72,0.71999999999999997,0.0174168,0.02419,0,0
73,0.72999999999999998,0.017658699999999999,0.02419,0,0
74,0.73999999999999999,0.017900599999999999,0.02419,0,0
75,0.75,0.018142499999999999,0.02419,0,0
76,0.76000000000000001,0.018384399999999999,0.02419,0,0
77,0.77000000000000002,0.018626300000000002,0.02419,0,0
78,0.78000000000000003,0.018868200000000002,0.02419,0,0
